63 28766
2278 2663 455
1913 884 1775
4050 1289 5585
2800 803 1239
4434 3441 3217
3279 3114 8314
2279 461 5418
1781 2248 8744
3848 3178 4913
588 4372 902
3951 3888 3637
2167 3785 3385
2995 3490 231
2158 3741 2562
3316 4777 8423
2940 134 5236
618 4148 2412
3617 835 1333
3354 2721 638
3606 3386 3777
3483 3186 3827
4819 1094 714
2148 1550 7611
2059 1666 3407
3975 3214 7373
1827 1376 2736
1122 850 45
2351 1113 3715
1226 2619 6571
4164 2870 8787
3296 485 5710
3530 1858 2336
4332 432 3407
99 3532 6765
3477 1141 1578
1045 3330 8625
3723 1171 4940
296 4401 4072
3379 241 71
909 3785 3121
3934 4021 5433
2584 3344 622
2366 2795 1812
3495 2404 2038
1669 136 2913
1408 3100 5661
4756 1407 4040
1884 3646 5599
2150 2595 447
4161 2514 3073
4740 2185 2109
2784 2693 7128
4271 3566 5196
2973 2809 6512
2137 4366 3167
8 2445 5079
3797 3566 5399
4064 3148 3108
558 3867 6644
1991 2993 8604
1126 973 7728
1716 1397 1927
4162 3054 8690
1488 4631 8010
533 2928 5627
1379 102 2672
3333 216 495
4487 438 207
2926 1253 7941
2839 4843 5873
959 616 650
3202 2354 1277
4152 34 3950
3297 4546 5126
3592 4667 8244
638 340 8784
564 2820 3460
1389 637 833
1688 2060 2002
92 4068 1887
1447 919 3647
604 3337 5902
3683 1462 3002
282 2254 3837
1419 4586 4337
1388 119 2257
3689 4813 5047
1663 3943 5274
2724 2324 4743
292 1743 5179
1652 464 1665
2088 1325 4178
1572 1666 4542
2696 1267 8476
1970 1400 5181
4780 1226 8503
3328 4449 4760
2983 1894 3145
709 2877 3415
444 2239 8827
1292 4047 5025
1622 4567 872
396 161 1775
4497 599 3122
2024 2809 1513
4680 1859 8424
1149 4210 4441
877 3171 1349
2295 3074 564
1757 596 3873
2036 4122 5670
4634 4747 3921
3313 3544 5639
4211 1569 3501
4721 3409 591
1142 318 1365
4165 504 3853
4827 3286 997
3616 1597 3048
1448 1535 5730
2362 1696 2797
456 1307 2961
993 4871 7653
3145 3493 786
685 157 6819
3242 2898 4948
3437 223 3884
1312 4846 5300
316 2871 3572
1109 2195 553
4572 307 3804
2382 900 1498
3508 1118 3326
2882 3499 4092
1959 1554 6114
670 4173 3373
3576 4190 4289
3487 3432 1899
79 2659 5192
2603 726 5007
2955 529 8200
4168 3947 5115
3521 412 2534
1062 386 3895
2293 2861 1581
3744 7 1039
1310 148 4143
3501 4796 3298
2544 999 3931
3575 4260 3712
1753 1628 2907
2732 14 358
4136 17139
2942 4136 9937
2970 2942 6516
829 2942 13715
1704 4136 16793
298 1704 2183
3917 2942 9615
179 298 11310
3588 298 15251
3057 179 9982
2457 829 14468
1069 2942 15192
235 179 6580
2476 2942 528
3658 3057 14968
697 829 10947
1536 2476 4834
438 3588 785
667 235 12135
68 4136 6258
2275 697 7916
1084 697 3989
4056 3588 10860
2708 3057 5666
2353 2476 7352
1344 2275 15034
572 667 743
3940 829 10747
2688 1704 3550
95 1704 1586
37 572 12298
418 1704 13888
1485 3940 1474
326 2970 6623
855 2708 7762
412 2708 13064
940 3940 10290
2778 1536 14812
3139 3917 14870
884 1536 8677
64 1344 3716
3307 4056 2316
1781 3917 9225
495 3917 16986
96 4056 2781
65 2688 10006
1089 697 15160
764 65 6190
1930 68 14425
1988 1536 7221
3900 179 7368
1218 697 12527
2087 3658 13289
512 65 13696
2945 3588 5489
582 3917 10762
2846 1704 2664
1465 2457 8361
2240 3057 6520
2151 940 3594
2908 2240 2665
2115 3307 10959
2585 667 8558
2666 2240 13246
99 438 1043
2140 1465 11856
1148 1218 631
474 99 9770
478 2778 10686
1679 495 9995
3678 3139 14854
704 2688 9827
1973 1679 11069
3627 438 9312
3834 2240 10280
407 1148 13449
1946 474 5456
4 99 14215
4012 2708 2299
2305 2087 8549
803 1218 3332
2329 418 6058
3562 2666 9842
2923 95 536
2125 3307 12192
1542 1218 7267
3878 68 314
1983 474 6417
3185 2305 12022
218 2151 11352
1071 418 6962
3974 1465 3513
564 3627 13178
1539 3057 898
2082 2908 2212
3577 2945 7138
1469 3878 7714
1636 438 13808
915 179 7667
3443 3678 3630
3646 3940 6591
4092 218 2950
4129 1536 9225
2091 1344 3392
1403 3057 6110
1570 1465 1990
3234 855 8741
831 407 5336
263 3678 349
554 4136 10898
695 474 10579
2170 1988 15374
1979 4129 14554
3573 1148 8505
3192 2945 6824
395 1539 4654
825 179 7549
3629 474 13259
360 2585 2942
1305 1781 10665
1776 1983 11854
166 1979 3192
2952 1946 8564
1984 2708 9288
1460 3629 15739
1614 829 14499
868 2082 1880
684 884 5929
3601 2329 5822
1208 564 10942
3039 1984 15140
1019 829 1065
3092 1979 13731
661 4056 7332
1416 2240 12030
968 884 15135
2986 868 4152
3979 68 13077
3323 2942 13882
113 1469 9618
3160 1984 9905
2477 2688 5828
426 512 4395
1067 166 15769
1130 478 2004
530 1930 3298
320 3573 3747
213 99 1851
678 3900 9234
2317 1084 13289
2480 829 5623
3232 4056 8604
2308 1704 3431
3915 3601 6125
1195 554 4727
2488 3443 13721
3180 1704 15090
2928 1973 12130
3626 1542 14939
3615 2476 7211
536 407 19
3786 1781 3934
2312 3185 13367
223 2087 15131
323 4 4871
1040 582 2469
3408 3092 10857
573 1930 12672
1497 2275 11074
1690 4012 5940
543 554 3230
3801 572 4520
2969 1208 5532
840 829 7745
1379 3878 4358
3241 438 15813
503 3646 11484
359 1195 14152
458 1781 7068
529 426 5477
1122 1460 5833
3056 2125 21
3964 1614 873
324 3241 12880
1573 2115 12871
3703 2480 7313
2349 2476 8522
601 582 8698
1916 64 11824
2466 2091 12095
2180 512 2148
2793 320 11431
3994 1946 10214
2823 223 732
3410 3160 9315
3071 2846 12584
1897 1071 47
2398 235 11500
404 99 4662
146 884 16378
577 831 7695
945 3917 8671
2594 2240 5244
3747 3601 3136
1017 1614 13988
3760 3601 648
3044 2846 9682
2730 3573 13341
1795 2730 13829
1950 146 6521
2117 1084 8636
1748 1636 4251
455 166 10024
3606 1344 9934
1217 426 1637
854 2308 3204
1386 113 12990
559 2969 7226
371 474 12379
3268 2730 12892
215 458 10464
1768 4136 15507
3067 2117 8723
55 1017 12303
1038 3974 11094
3714 2170 11496
133 2952 10976
3576 1570 15209
2600 3232 6088
2121 3139 6098
358 2488 15849
3441 1930 1088
1627 3234 2697
2787 395 11260
1365 530 13619
357 4092 8049
1557 704 6464
914 601 1251
911 2942 10258
1081 1704 10554
4119 2476 7737
1634 3915 13604
1818 2666 15446
3522 3241 3116
650 829 13196
240 1038 15428
3622 360 970
1712 2317 16578
2717 3626 14061
2807 3606 4020
3717 95 15788
1806 704 14307
131 2945 14407
2411 3627 6284
1338 3522 13100
3689 64 6394
3870 3039 5210
3740 2353 8283
2544 1038 10227
2716 3658 1511
281 704 11555
1387 359 4770
4067 2312 12654
3884 131 14556
220 371 12470
1541 474 1379
1633 1365 11975
1070 3646 11334
2362 3522 12521
3015 3234 6060
781 855 7346
1294 4119 14017
640 3139 16753
1889 554 13359
907 3917 4259
2154 320 1030
4098 1946 13691
2799 357 15582
3103 1627 12355
2285 213 11695
2292 4 5820
2758 235 6142
848 764 13227
541 1081 7578
562 1081 13840
2780 3573 9145
3029 2585 12634
2243 1636 10266
2984 3917 5841
3429 2730 7719
1240 235 2989
1835 1485 2006
1075 3974 11959
3474 2117 4302
3126 764 2390
1415 562 10598
2303 3522 102
1138 868 12780
3544 407 11684
3768 3717 7167
1922 803 6154
110 2984 8505
2459 2480 8515
1201 1415 4910
3409 438 8101
3321 3760 14194
3903 854 4275
1282 213 16195
818 2121 4191
1823 764 7909
1121 3544 16777
274 4056 4540
2440 1634 2853
1114 2125 7113
1521 3974 6234
2346 678 6579
437 3323 13453
1490 840 1866
3499 2275 3439
2239 2984 15099
2677 3903 1202
1726 3160 8484
2691 2708 14445
2668 1806 5441
976 2180 9764
1101 1979 17056
1341 3180 6758
1171 1835 12932
2747 96 14534
1694 1897 11362
1855 2778 14043
1670 764 16511
913 2349 1076
3312 2477 14576
778 3056 2954
2933 907 40
2752 2480 6617
1659 848 5061
3871 940 8420
1600 220 4884
2058 218 17099
2801 3057 972
579 1338 12626
3860 3015 10934
2113 2312 11821
2680 1781 10745
742 3760 8474
1696 166 16186
1699 371 7746
1575 3408 6038
1111 1712 547
1146 437 16436
645 2969 2845
1589 1930 8451
3863 1679 8287
1549 1415 4172
970 1148 4794
965 2308 2418
2410 1589 842
3797 218 4261
775 2459 4519
1606 2716 6083
3337 455 2725
2582 1818 11013
1369 831 5343
4115 2125 13071
2786 2942 14399
522 1341 6457
2390 2170 16606
793 166 5363
2863 1294 13667
224 970 12676
1812 1679 13623
3969 324 1770
2659 2544 15703
204 2362 8704
1159 1415 1713
2169 1369 2906
3108 1726 4885
3439 541 12114
1486 661 1192
2479 95 5904
2136 1294 5140
846 438 14186
400 2780 3299
2637 4115 14274
1944 1081 13254
2278 1950 14325
3591 298 3826
3082 1679 15002
125 529 6879
1351 855 17034
2460 3429 7680
3007 3626 8116
3374 530 9311
588 224 3229
3416 3740 5726
3905 3871 3834
3795 3573 2829
2467 3747 1300
716 2691 14293
877 3747 12026
2089 530 871
1732 478 7596
2212 2466 14848
1385 133 114
3491 2778 9310
1803 2933 8281
1505 877 14762
2586 3860 12523
928 3747 12688
3222 2460 10991
3758 3606 8234
622 1486 1283
2352 1950 1530
164 1541 15
3653 1946 1288
1373 529 16174
2521 2305 12225
657 2113 5729
1021 213 4957
1443 1633 8049
2402 588 3511
2141 3408 9918
690 298 3811
2917 1111 3137
795 716 5403
2598 3653 9323
3732 1889 10061
1057 1017 779
1800 1575 8147
979 846 1858
3599 2440 3763
1236 3795 7052
3376 2292 309
2625 1341 11184
3518 2411 415
3224 3994 10977
3405 572 12803
2436 1469 11852
377 1573 2602
107 99 5200
3986 2680 3241
724 1081 12890
2990 2410 358
1150 1979 4551
2971 1101 5556
2074 1988 15329
3669 2544 6263
2767 1344 541
2802 2278 3222
2930 2239 3241
2525 2786 628
3135 2823 12892
1045 3044 907
3941 1195 11480
4082 3740 572
2246 3629 11803
4081 2930 10514
1830 2240 3693
399 2802 4903
3555 564 14744
2580 359 11029
3223 2521 12650
3685 107 16972
135 2353 15502
2518 2952 13534
2907 1148 3214
1090 913 6821
3479 2285 16516
2889 223 11533
1285 3994 8831
3798 263 10267
3982 358 3720
3436 3224 12951
1434 478 11910
4110 2480 11949
3707 1171 7873
1422 2246 6599
2405 2801 10616
3936 884 1104
3989 2823 15477
3859 3180 2427
3150 2717 4068
614 3653 10389
584 274 10904
4122 3439 7992
3744 263 6256
2816 3795 13328
3333 3606 16666
3526 3232 10900
4042 55 12745
1822 667 3912
1684 3577 5101
2782 854 3519
3197 4082 12810
340 215 7882
1452 1130 11723
3841 3029 5825
1750 2353 15468
644 2933 16510
1609 3416 11441
97 716 9765
440 1101 13155
174 1922 9333
3063 1699 14430
2921 1159 12207
2081 2518 4247
1210 1806 1669
2884 2212 3361
1264 3863 5405
3462 2586 9286
3755 657 15204
1688 2677 9971
845 976 11421
2068 2488 10538
2994 667 12343
3045 1748 11647
771 1019 7236
3158 1806 286
2185 3940 4144
4058 1812 12079
346 572 12494
2812 645 3976
2088 324 12072
2059 360 7804
3236 572 1110
1975 1294 1464
276 1195 11249
1251 2823 13122
2817 4067 12041
459 3222 3681
2111 3915 3246
889 1403 3021
1579 1386 10527
2614 1984 5826
3532 1465 13361
2060 1452 7081
222 1070 6694
532 426 8358
1532 1521 3686
3164 65 8296
3387 1536 9032
1617 1690 1813
71 622 2986
2696 1975 10353
2779 298 14156
1326 1071 14470
2047 1748 8684
1787 359 2958
888 1787 9613
447 2246 3976
3058 2637 5305
2167 1973 7219
2260 3714 5110
3875 2180 12524
2959 1726 8551
1233 1930 8848
2444 4092 15031
1062 2136 13365
3607 3337 16609
2107 2525 6550
1013 2353 1019
2181 1855 11384
1260 1922 2183
2549 3323 14104
391 2121 2993
3330 3685 11023
1894 907 12359
605 1975 13135
1168 298 4635
1118 3067 15050
865 3387 12231
2065 1038 7135
3500 3714 6158
2954 1452 6220
2947 2180 7746
1722 3103 4844
2665 1835 14261
3750 4056 9784
3214 71 13088
4037 3717 6903
2205 2240 13757
310 1776 2347
468 2816 11430
1843 1040 10455
2557 1422 12358
1088 71 2006
349 3007 2646
871 1684 6784
3598 3376 11407
1503 2410 10994
1041 1416 8594
2632 3795 3271
2055 146 11176
165 3732 3044
2839 4081 4008
1997 2091 13045
291 3801 12398
955 2292 5870
3842 716 5550
1974 478 14849
128 1338 13766
2715 166 4622
1598 2986 14369
2306 1722 12524
1202 1573 4376
926 1341 7591
3017 1379 5359
39 3410 16650
2489 764 14875
1566 2059 49
3972 3224 14923
3965 1282 6687
3991 3905 1435
3943 174 415
1671 1979 12230
1327 3714 6170
768 495 8962
252 1122 660
1935 2170 10604
38 2107 12722
480 846 5025
2351 3943 8082
4103 1704 15329
3960 3108 13742
2500 2544 11887
2920 3071 15291
4113 1305 10888
1733 1795 15038
3394 3576 11316
102 2082 6136
3530 68 1375
2188 3241 3262
3336 771 8569
1275 1600 9380
2011 3994 7135
2473 2181 4287
4106 1497 10042
1346 965 15539
2850 2212 7646
163 3474 10708
3286 3991 6046
1885 1627 8071
3306 3960 12018
3326 399 16720
897 323 7607
3584 831 6052
3266 2113 2105
1169 2839 10708
1125 1452 6458
524 2440 15113
2257 223 7228
3840 2087 4951
3708 2460 13965
3151 166 8610
3933 1557 7111
2266 577 14841
679 2807 9340
4078 2170 10225
711 3601 3704
2147 564 16572
1257 3875 8379
2935 1403 694
2435 3940 350
2948 215 1373
368 818 15967
434 1338 2725
20 1609 10143
688 3439 3046
956 1722 30
4112 3139 11271
2766 559 8915
1957 1575 4081
2976 3376 10101
1724 3394 10363
1794 868 13681
120 2352 12555
3850 3965 14576
1578 3029 4765
319 1688 3318
4000 582 6837
4080 3708 12879
2235 95 2676
4034 3653 11568
73 3678 2555
3141 2945 6666
887 37 2273
3036 2308 10338
1569 3135 7863
417 1338 9234
52 2816 16066
2495 1379 37
1335 2557 8047
2161 38 15508
1399 1609 14044
385 1171 15229
628 3044 14238
1281 1465 14001
345 3029 14593
2165 1722 7602
3853 468 15248
2880 179 17019
1395 2715 13128
397 584 6649
1230 235 5471
547 573 16114
1879 3376 10224
3145 1236 3408
675 174 3967
3475 1748 7934
1001 1486 14665
3597 3747 462
1952 2959 1739
3614 1979 7531
910 99 9966
1744 3268 1230
1552 3232 10447
44 3969 233
729 1536 4798
1949 2782 16759
1238 2476 13451
3741 218 4176
2034 2154 3643
2685 1125 16339
3612 3598 14087
3893 4113 7595
596 235 12533
2820 716 13544
94 848 8804
3372 2816 14501
1646 3703 9976
5 3376 6302
701 3741 8483
4057 3071 5656
3382 2945 14069
3449 2954 13589
243 536 7144
539 3936 64
3247 2117 10035
3493 3612 7429
3362 4 11781
18 795 9330
2929 2625 12851
4134 2928 15586
3393 1573 4805
2122 3232 2003
390 2780 9063
2722 1949 15206
3351 3436 11819
2502 3943 15063
1126 3646 2003
301 3850 5668
2738 468 11123
2844 536 1916
325 2889 12928
2494 884 7456
2610 3614 4830
959 3394 15748
1313 2659 15269
3762 897 10850
1492 512 15240
1653 3646 13186
1107 2122 10400
2805 3092 7374
989 1264 14314
3856 2500 12178
347 3601 9906
483 2390 12882
190 4012 13171
1123 684 2980
3763 2549 6195
1471 1369 12040
1746 359 2332
1654 3491 3384
2572 166 13556
3818 2846 296
3891 3082 2953
43 1460 11928
1965 455 5407
1375 357 15256
2989 1957 909
3187 2598 6283
1801 2823 15326
2956 2260 1365
2664 2113 12360
3406 3943 12735
2468 4057 9359
3397 2091 5253
3176 1566 11364
2568 2141 1278
2587 2990 349
3511 174 10251
1448 3518 11490
3675 2908 9815
3182 845 11257
2221 3669 1760
2379 2473 9815
2964 2935 417
2993 2839 2328
3495 397 2932
3403 2161 11183
632 3755 4399
1921 1126 14346
3959 2467 13510
2103 1801 8949
261 679 13793
3435 2479 2609
3876 349 15230
514 3669 13551
1774 3286 16665
767 2410 12575
1136 1646 7388
3216 1578 6183
1880 913 11965
2643 1021 11076
3769 3599 3087
1656 970 10696
747 1800 12154
832 3406 10382
431 1045 3168
758 1634 14821
1961 301 11460
2703 390 11241
4018 1305 9946
586 1013 5949
1423 2169 645
2356 3740 11547
101 2489 10534
380 541 3266
999 3151 15639
2203 3615 14525
3550 1313 2460
2903 1656 13224
1124 3685 13120
2344 1974 3831
1672 778 15054
1325 1569 10471
488 2440 13106
1454 3936 5990
4091 2113 13290
785 3871 1742
941 2643 15247
1270 3989 14990
3738 2257 9090
916 3755 1617
446 4056 4914
1551 1684 3792
1382 2140 5167
3127 3841 11467
2592 3197 14013
1858 301 7303
1037 1365 1589
2368 2820 8889
1860 3067 11163
370 1171 3515
2734 2930 3232
3444 3222 1674
3804 1379 1603
788 3449 13878
761 3039 11813
1719 3176 1384
117 2921 8095
2096 2614 10030
425 865 9651
1 541 785
1687 1600 9218
2944 1497 3548
3283 2275 14235
366 1448 13926
3672 2113 8420
1061 1325 4141
2555 3224 6499
668 1123 11520
3595 1114 9238
4029 716 5212
1565 2722 9014
4127 877 5002
2809 2356 11131
2225 959 2790
2529 478 9645
2997 3841 14671
2143 818 14527
3784 2529 10669
2364 3063 10876
2909 668 16952
2478 3612 1314
609 3612 1130
2913 2034 3723
3094 956 917
3204 1860 15522
3367 2239 11863
3950 2151 10823
571 2568 6306
109 2844 9470
2865 1855 3626
25 377 14769
2870 2460 15553
1249 1208 5051
108 1983 8712
3085 346 2952
3529 913 9147
3581 582 8608
4022 1768 13124
2301 3875 469
1140 1551 1883
3944 3863 15348
2759 224 9161
1766 1589 10315
998 3859 2819
607 547 3959
1190 4022 82
2244 223 9130
3988 877 5383
1933 1169 9428
2274 3669 4886
1873 2435 1454
4079 959 9414
59 252 14364
255 2479 15272
537 4136 7517
2447 1768 2102
4089 3475 8960
1969 1922 2722
2972 2585 2603
2241 2151 15586
2134 1171 6341
1296 1382 3360
3832 3192 156
669 1787 12713
3914 1201 17018
178 1653 8553
1204 3972 12829
147 1843 14156
908 377 4166
2195 1395 9500
3864 2680 7007
1273 767 10680
1586 418 2913
2893 1373 10988
1834 2839 5955
898 1375 8224
2085 2329 9937
1484 3669 15225
1524 68 9972
3660 1415 11734
3099 204 14118
922 95 13762
2960 1013 2115
3551 2444 5027
2595 3584 3382
3217 2260 14606
3985 4080 13890
1938 2969 16965
1306 3164 919
85 1296 7446
35 1088 12323
172 669 9587
3303 2986 13792
2914 2960 2999
1705 52 8786
2000 2767 12181
3647 716 8108
1426 4112 11545
1713 1325 4291
3272 795 14154
1082 1656 7528
477 768 5454
3132 1536 3268
671 1532 7906
2606 2329 7830
54 1217 1475
3720 2529 16012
2746 3732 45
2384 1935 5966
2262 3936 2073
2516 887 9094
1300 1800 11144
3928 767 10746
3792 3135 14806
737 2398 1714
1730 3622 818
3047 1201 1357
1329 3326 7947
774 2169 4607
3953 3841 5018
633 3126 12932
2010 3306 727
414 2799 6567
3315 2205 13997
430 1260 4819
210 147 2182
489 2344 8663
3371 1801 12906
313 2476 13910
2252 2935 12629
863 3914 10252
3212 1679 2368
2223 4136 12745
3673 888 395
936 2303 2353
3035 2379 6615
41 1565 1481
3745 2402 7783
974 2812 1974
3806 1687 924
2270 418 5005
158 147 4542
3737 622 11120
3356 3669 8463
1174 2696 1134
598 2344 7784
3575 2945 14708
735 3217 7884
2104 3875 14823
3925 3577 3950
1356 3180 14515
2451 440 4621
3680 3268 511
1959 3063 12285
1857 1768 8776
3838 2117 1524
597 989 13694
2414 3518 6425
988 1365 11287
3567 2060 13030
3649 223 16597
3867 3577 772
4035 146 9572
3365 4035 7764
3796 2239 22
303 340 1119
1213 3979 15478
3030 1249 4938
392 2352 6183
2394 3763 10774
906 37 2348
943 3936 16312
3517 3443 3140
3276 2502 5374
856 2478 15773
3413 366 7734
1550 495 2247
226 767 14725
284 2525 15616
1364 3439 1481
624 54 13281
786 2349 6040
3229 215 8021
321 2944 1909
1047 3416 16986
2067 1426 11425
267 2793 3967
1362 943 10362
2496 3063 12439
1515 235 6958
2458 158 1584
1049 2344 5357
3502 1434 2390
2596 3502 13922
2626 1750 5200
1580 1552 1795
1020 562 13856
1176 370 1645
2164 3804 11660
531 2929 11294
1797 2147 9485
3997 3394 961
637 1973 14196
3200 3769 14310
4086 1146 12359
2036 1787 8819
1244 1249 14854
3402 215 9172
815 908 816
1408 3306 11358
3836 3606 4559
3824 3082 3699
2423 3917 2293
952 2379 343
1039 3229 10166
2406 3860 11960
3014 3321 4288
3159 3039 5337
2066 2414 4265
2372 3321 5566
4052 2096 9137
2035 1356 5417
3198 3940 10996
3432 888 13145
2014 35 6928
3923 3672 15497
4131 325 11565
4054 1794 4262
917 742 3729
1145 2716 3381
67 2972 389
3280 3747 16159
3119 3511 4494
1867 2066 3725
2064 1732 13292
3457 4079 11363
881 2799 15167
1825 102 7861
3023 1386 9379
1968 2479 9167
453 645 14344
1816 2488 12812
3756 3187 7257
2077 1879 14910
860 2625 6336
2401 598 526
2795 1889 772
1333 2351 647
2286 846 2167
627 1408 6336
1092 1822 13119
3654 399 536
3361 1190 7606
3887 323 3273
3421 3405 11623
847 2165 7424
3458 3529 1338
1645 1860 8310
3572 697 1652
2335 2384 635
566 2244 560
3766 2970 10588
3538 2585 1880
1547 1364 4671
4028 3982 15086
1407 1399 1171
4087 2959 15128
1910 3458 2198
3610 1515 9971
3829 1338 16986
2897 163 9579
3373 368 3301
353 522 353
2698 1325 8076
316 395 9493
1900 3387 1152
299 324 250
4102 3893 2954
1540 3941 7680
105 3925 8161
3574 2241 4507
2723 3985 16222
30 3286 8159
1723 1333 7110
305 1238 2348
2076 2805 9383
3970 1351 1922
471 4115 5307
2527 1900 6171
2765 1781 14415
1188 3577 5302
909 255 4569
1372 3044 5786
2337 4000 632
779 1855 14307
2002 2734 9557
2569 1834 2136
293 1333 13290
706 474 12401
3539 2598 12744
2896 3522 15602
57 2410 6652
2250 3969 2135
946 2379 14587
1737 657 12670
1533 729 5379
2287 2893 7022
1301 2572 9579
260 3056 7540
2449 323 14394
3645 1047 13516
1590 582 8350
3814 596 4709
776 2863 6132
1004 2170 14286
4105 4082 15404
2324 2632 16368
1152 675 7219
3657 1285 6703
3046 4122 4450
14 3198 13251
1331 1565 12587
3219 3649 13932
3264 1136 8001
1963 3014 3975
1956 255 5155
4094 908 10784
1608 4119 12833
1882 4098 7197
3990 596 16798
2461 1070 7777
3639 3429 14444
2374 999 13866
212 2274 1586
1441 1867 15710
1764 218 15324
4014 1364 9355
809 2223 2441
237 1515 2552
896 39 14206
1435 3185 5096
2927 3306 11705
429 668 13137
709 1532 7022
3735 326 11317
3947 3598 6757
1193 1694 10424
1644 147 13975
3954 3991 10428
534 3234 12858
329 4086 8578
3524 25 191
2218 2058 10897
2144 3216 3861
1697 3988 13300
759 3518 4322
205 3030 11222
112 329 11764
727 2569 4894
3195 840 8313
3549 2942 8823
217 3784 7647
2937 166 10875
3608 1959 9945
1850 3626 10014
2834 2937 15253
1631 2805 5510
870 73 5241
2380 117 12008
1183 571 2103
3633 2151 10267
3144 2600 4625
1725 3158 5862
333 2065 7363
3107 1233 9108
904 2467 1630
3507 1699 5658
3734 2502 15101
231 3567 7136
626 888 2423
4062 434 14112
272 3127 4382
2871 2181 880
3949 3479 15302
1911 3853 7101
1919 3406 8511
506 3330 13253
2425 2805 13602
731 3923 24
2560 2147 13943
4073 1294 5323
1804 3639 1616
362 3119 5238
3482 1804 5562
810 1614 10025
1137 2240 335
2299 2379 5036
804 1557 17084
3643 2516 4511
2877 1565 16031
3378 2402 15012
812 2809 12324
1317 4080 2911
1464 3994 1633
3665 832 2893
24 2308 7115
2825 860 16231
308 1600 8978
1087 3738 16974
3464 1801 6561
2184 1285 1779
266 512 11557
1709 2921 4347
3194 1959 8109
3025 3276 4812
3699 3714 6208
948 109 12389
730 3954 5045
2101 1900 14961
3813 483 4441
1248 1949 7173
259 2993 8029
